,Date,Province/State,Confirmed,Deaths,new_confirmed,new_deaths,new_confirmed_avg,new_deaths_avg
386,2020-05-11,Alaska,379,10,0,0,1.2857142857142858,0.14285714285714285
387,2020-05-12,Alaska,383,10,4,0,1.7142857142857142,0.14285714285714285
388,2020-05-13,Alaska,383,10,0,0,1.5714285714285714,0.0
389,2020-05-14,Alaska,383,10,0,0,1.2857142857142858,0.0
390,2020-05-15,Alaska,388,10,5,0,1.5714285714285714,0.0
391,2020-05-16,Alaska,388,10,0,0,1.4285714285714286,0.0
392,2020-05-17,Alaska,388,10,0,0,1.2857142857142858,0.0
393,2020-05-18,Alaska,388,10,0,0,1.2857142857142858,0.0
394,2020-05-19,Alaska,400,10,12,0,2.4285714285714284,0.0
395,2020-05-20,Alaska,401,10,1,0,2.5714285714285716,0.0
396,2020-05-21,Alaska,401,10,0,0,2.5714285714285716,0.0
397,2020-05-22,Alaska,403,10,2,0,2.142857142857143,0.0
398,2020-05-23,Alaska,407,10,4,0,2.7142857142857144,0.0
399,2020-05-24,Alaska,407,10,0,0,2.7142857142857144,0.0
400,2020-05-25,Alaska,408,10,1,0,2.857142857142857,0.0
401,2020-05-26,Alaska,410,10,2,0,1.4285714285714286,0.0
402,2020-05-27,Alaska,411,10,1,0,1.4285714285714286,0.0
403,2020-05-28,Alaska,424,10,13,0,3.2857142857142856,0.0
404,2020-05-29,Alaska,429,10,5,0,3.7142857142857144,0.0
405,2020-05-30,Alaska,433,10,4,0,3.7142857142857144,0.0
406,2020-05-31,Alaska,459,10,26,0,7.428571428571429,0.0
407,2020-06-01,Alaska,466,10,7,0,8.285714285714286,0.0
408,2020-06-02,Alaska,486,10,20,0,10.857142857142858,0.0
409,2020-06-03,Alaska,504,10,18,0,13.285714285714286,0.0
410,2020-06-04,Alaska,512,10,8,0,12.571428571428571,0.0
411,2020-06-05,Alaska,523,10,11,0,13.428571428571429,0.0
412,2020-06-06,Alaska,535,10,12,0,14.571428571428571,0.0
413,2020-06-07,Alaska,543,10,8,0,12.0,0.0
414,2020-06-08,Alaska,562,10,19,0,13.714285714285714,0.0
415,2020-06-09,Alaska,572,11,10,1,12.285714285714286,0.14285714285714285
416,2020-06-10,Alaska,592,11,20,0,12.571428571428571,0.14285714285714285
417,2020-06-11,Alaska,609,11,17,0,13.857142857142858,0.14285714285714285
418,2020-06-12,Alaska,624,12,15,1,14.428571428571429,0.2857142857142857
419,2020-06-13,Alaska,653,12,29,0,16.857142857142858,0.2857142857142857
420,2020-06-14,Alaska,660,12,7,0,16.714285714285715,0.2857142857142857
421,2020-06-15,Alaska,663,12,3,0,14.428571428571429,0.2857142857142857
422,2020-06-16,Alaska,675,12,12,0,14.714285714285714,0.14285714285714285
423,2020-06-17,Alaska,695,12,20,0,14.714285714285714,0.14285714285714285
424,2020-06-18,Alaska,707,12,12,0,14.0,0.14285714285714285
425,2020-06-19,Alaska,720,12,13,0,13.714285714285714,0.0
426,2020-06-20,Alaska,741,12,21,0,12.571428571428571,0.0
427,2020-06-21,Alaska,752,12,11,0,13.142857142857142,0.0
428,2020-06-22,Alaska,758,12,6,0,13.571428571428571,0.0
429,2020-06-23,Alaska,760,12,2,0,12.142857142857142,0.0
430,2020-06-24,Alaska,789,12,29,0,13.428571428571429,0.0
431,2020-06-25,Alaska,813,12,24,0,15.142857142857142,0.0
432,2020-06-26,Alaska,833,14,20,2,16.142857142857142,0.2857142857142857
433,2020-06-27,Alaska,851,14,18,0,15.714285714285714,0.2857142857142857
434,2020-06-28,Alaska,880,14,29,0,18.285714285714285,0.2857142857142857
435,2020-06-29,Alaska,901,14,21,0,20.428571428571427,0.2857142857142857
436,2020-06-30,Alaska,937,14,36,0,25.285714285714285,0.2857142857142857
437,2020-07-01,Alaska,975,14,38,0,26.571428571428573,0.2857142857142857
438,2020-07-02,Alaska,1014,14,39,0,28.714285714285715,0.2857142857142857
439,2020-07-03,Alaska,1060,15,46,1,32.42857142857143,0.14285714285714285
440,2020-07-04,Alaska,1107,16,47,1,36.57142857142857,0.2857142857142857
441,2020-07-05,Alaska,1134,16,27,0,36.285714285714285,0.2857142857142857
442,2020-07-06,Alaska,1162,16,28,0,37.285714285714285,0.2857142857142857
443,2020-07-07,Alaska,1180,17,18,1,34.714285714285715,0.42857142857142855
444,2020-07-08,Alaska,1222,17,42,0,35.285714285714285,0.42857142857142855
445,2020-07-09,Alaska,1268,17,46,0,36.285714285714285,0.42857142857142855
446,2020-07-10,Alaska,1323,17,55,0,37.57142857142857,0.2857142857142857
447,2020-07-11,Alaska,1385,17,62,0,39.714285714285715,0.14285714285714285
448,2020-07-12,Alaska,1479,17,94,0,49.285714285714285,0.14285714285714285
449,2020-07-13,Alaska,1539,17,60,0,53.857142857142854,0.14285714285714285
450,2020-07-14,Alaska,1579,17,40,0,57.0,0.0
451,2020-07-15,Alaska,1631,17,52,0,58.42857142857143,0.0
452,2020-07-16,Alaska,1693,17,62,0,60.714285714285715,0.0
453,2020-07-17,Alaska,1734,17,41,0,58.714285714285715,0.0
454,2020-07-18,Alaska,1796,18,62,1,58.714285714285715,0.14285714285714285
455,2020-07-19,Alaska,1875,18,79,0,56.57142857142857,0.14285714285714285
456,2020-07-20,Alaska,1950,18,75,0,58.714285714285715,0.14285714285714285
457,2020-07-21,Alaska,2042,18,92,0,66.14285714285714,0.14285714285714285
458,2020-07-22,Alaska,2131,19,89,1,71.42857142857143,0.2857142857142857
459,2020-07-23,Alaska,2193,19,62,0,71.42857142857143,0.2857142857142857
460,2020-07-24,Alaska,2249,19,56,0,73.57142857142857,0.2857142857142857
461,2020-07-25,Alaska,2339,20,90,1,77.57142857142857,0.2857142857142857
462,2020-07-26,Alaska,2525,20,186,0,92.85714285714286,0.2857142857142857
463,2020-07-27,Alaska,2623,21,98,1,96.14285714285714,0.42857142857142855
464,2020-07-28,Alaska,2730,22,107,1,98.28571428571429,0.5714285714285714
465,2020-07-29,Alaska,2798,22,68,0,95.28571428571429,0.42857142857142855
466,2020-07-30,Alaska,2879,23,81,1,98.0,0.5714285714285714
467,2020-07-31,Alaska,2990,23,111,0,105.85714285714286,0.5714285714285714
468,2020-08-01,Alaska,3136,24,146,1,113.85714285714286,0.5714285714285714
469,2020-08-02,Alaska,3280,24,144,0,107.85714285714286,0.5714285714285714
470,2020-08-03,Alaska,3341,25,61,1,102.57142857142857,0.5714285714285714
471,2020-08-04,Alaska,3394,25,53,0,94.85714285714286,0.42857142857142855
472,2020-08-05,Alaska,3448,25,54,0,92.85714285714286,0.42857142857142855
473,2020-08-06,Alaska,3483,25,35,0,86.28571428571429,0.2857142857142857
474,2020-08-07,Alaska,3536,25,53,0,78.0,0.2857142857142857
475,2020-08-08,Alaska,3613,26,77,1,68.14285714285714,0.2857142857142857
476,2020-08-09,Alaska,3711,26,98,0,61.57142857142857,0.2857142857142857
477,2020-08-10,Alaska,3774,26,63,0,61.857142857142854,0.14285714285714285
478,2020-08-11,Alaska,3819,26,45,0,60.714285714285715,0.14285714285714285
479,2020-08-12,Alaska,3879,27,60,1,61.57142857142857,0.2857142857142857
480,2020-08-13,Alaska,3963,27,84,0,68.57142857142857,0.2857142857142857
481,2020-08-14,Alaska,4073,27,110,0,76.71428571428571,0.2857142857142857
482,2020-08-15,Alaska,4156,28,83,1,77.57142857142857,0.2857142857142857
483,2020-08-16,Alaska,4259,28,103,0,78.28571428571429,0.2857142857142857
484,2020-08-17,Alaska,4309,28,50,0,76.42857142857143,0.2857142857142857
485,2020-08-18,Alaska,4371,29,62,1,78.85714285714286,0.42857142857142855
486,2020-08-19,Alaska,4438,29,67,0,79.85714285714286,0.2857142857142857
487,2020-08-20,Alaska,4520,29,82,0,79.57142857142857,0.2857142857142857
488,2020-08-21,Alaska,4588,30,68,1,73.57142857142857,0.42857142857142855
489,2020-08-22,Alaska,4677,31,89,1,74.42857142857143,0.42857142857142855
490,2020-08-23,Alaska,4741,32,64,1,68.85714285714286,0.5714285714285714
491,2020-08-24,Alaska,4810,32,69,0,71.57142857142857,0.5714285714285714
492,2020-08-25,Alaska,4843,36,33,4,67.42857142857143,1.0
493,2020-08-26,Alaska,4895,37,52,1,65.28571428571429,1.1428571428571428
494,2020-08-27,Alaska,4974,37,79,0,64.85714285714286,1.1428571428571428
495,2020-08-28,Alaska,5092,37,118,0,72.0,1.0
496,2020-08-29,Alaska,5182,37,90,0,72.14285714285714,0.8571428571428571
497,2020-08-30,Alaska,5226,37,44,0,69.28571428571429,0.7142857142857143
498,2020-08-31,Alaska,5263,37,37,0,64.71428571428571,0.7142857142857143
499,2020-09-01,Alaska,5297,39,34,2,64.85714285714286,0.42857142857142855
500,2020-09-02,Alaska,5362,39,65,0,66.71428571428571,0.2857142857142857
501,2020-09-03,Alaska,5464,40,102,1,70.0,0.42857142857142855
502,2020-09-04,Alaska,5584,40,120,0,70.28571428571429,0.42857142857142855
503,2020-09-05,Alaska,5677,42,93,2,70.71428571428571,0.7142857142857143
504,2020-09-06,Alaska,5760,42,83,0,76.28571428571429,0.7142857142857143
505,2020-09-07,Alaska,5793,42,33,0,75.71428571428571,0.7142857142857143
506,2020-09-08,Alaska,5828,42,35,0,75.85714285714286,0.42857142857142855
507,2020-09-09,Alaska,5891,42,63,0,75.57142857142857,0.42857142857142855
508,2020-09-10,Alaska,6012,42,121,0,78.28571428571429,0.2857142857142857
509,2020-09-11,Alaska,6104,43,92,1,74.28571428571429,0.42857142857142855
510,2020-09-12,Alaska,6207,44,103,1,75.71428571428571,0.2857142857142857
511,2020-09-13,Alaska,6268,44,61,0,72.57142857142857,0.2857142857142857
512,2020-09-14,Alaska,6343,44,75,0,78.57142857142857,0.2857142857142857
513,2020-09-15,Alaska,6384,44,41,0,79.42857142857143,0.2857142857142857
514,2020-09-16,Alaska,6432,44,48,0,77.28571428571429,0.2857142857142857
515,2020-09-17,Alaska,6537,44,105,0,75.0,0.2857142857142857
516,2020-09-18,Alaska,6644,45,107,1,77.14285714285714,0.2857142857142857
517,2020-09-19,Alaska,6729,45,85,0,74.57142857142857,0.14285714285714285
518,2020-09-20,Alaska,6822,45,93,0,79.14285714285714,0.14285714285714285
519,2020-09-21,Alaska,6892,45,70,0,78.42857142857143,0.14285714285714285
520,2020-09-22,Alaska,6936,45,44,0,78.85714285714286,0.14285714285714285
521,2020-09-23,Alaska,7004,45,68,0,81.71428571428571,0.14285714285714285
522,2020-09-24,Alaska,7132,46,128,1,85.0,0.2857142857142857
523,2020-09-25,Alaska,7254,52,122,6,87.14285714285714,1.0
524,2020-09-26,Alaska,7367,52,113,0,91.14285714285714,1.0
525,2020-09-27,Alaska,7481,56,114,4,94.14285714285714,1.5714285714285714
526,2020-09-28,Alaska,7597,56,116,0,100.71428571428571,1.5714285714285714
527,2020-09-29,Alaska,7722,56,125,0,112.28571428571429,1.5714285714285714
528,2020-09-30,Alaska,7824,56,102,0,117.14285714285714,1.5714285714285714
529,2020-10-01,Alaska,7948,57,124,1,116.57142857142857,1.5714285714285714
530,2020-10-02,Alaska,8073,57,125,0,117.0,0.7142857142857143
531,2020-10-03,Alaska,8217,58,144,1,121.42857142857143,0.8571428571428571
532,2020-10-04,Alaska,8405,58,188,0,132.0,0.2857142857142857
533,2020-10-05,Alaska,8613,58,208,0,145.14285714285714,0.2857142857142857
534,2020-10-06,Alaska,8752,58,139,0,147.14285714285714,0.2857142857142857
535,2020-10-07,Alaska,8878,59,126,1,150.57142857142858,0.42857142857142855
536,2020-10-08,Alaska,9005,60,127,1,151.0,0.42857142857142855
537,2020-10-09,Alaska,9182,60,177,0,158.42857142857142,0.42857142857142855
538,2020-10-10,Alaska,9431,60,249,0,173.42857142857142,0.2857142857142857
539,2020-10-11,Alaska,9686,60,255,0,183.0,0.2857142857142857
540,2020-10-12,Alaska,9877,60,191,0,180.57142857142858,0.2857142857142857
541,2020-10-13,Alaska,10028,60,151,0,182.28571428571428,0.2857142857142857
542,2020-10-14,Alaska,10170,64,142,4,184.57142857142858,0.7142857142857143
543,2020-10-15,Alaska,10323,65,153,1,188.28571428571428,0.7142857142857143
544,2020-10-16,Alaska,10549,66,226,1,195.28571428571428,0.8571428571428571
545,2020-10-17,Alaska,10760,67,211,1,189.85714285714286,1.0
546,2020-10-18,Alaska,10980,67,220,0,184.85714285714286,1.0
547,2020-10-19,Alaska,11182,67,202,0,186.42857142857142,1.0
548,2020-10-20,Alaska,11391,67,209,0,194.71428571428572,1.0
549,2020-10-21,Alaska,11602,68,211,1,204.57142857142858,0.5714285714285714
550,2020-10-22,Alaska,11835,68,233,0,216.0,0.42857142857142855
551,2020-10-23,Alaska,12113,68,278,0,223.42857142857142,0.2857142857142857
552,2020-01-22,Arizona,0,0,0,0,,
553,2020-01-23,Arizona,0,0,0,0,,
554,2020-01-24,Arizona,0,0,0,0,,
555,2020-01-25,Arizona,0,0,0,0,,
556,2020-01-26,Arizona,1,0,1,0,,
557,2020-01-27,Arizona,1,0,0,0,,
558,2020-01-28,Arizona,1,0,0,0,0.14285714285714285,0.0
559,2020-01-29,Arizona,1,0,0,0,0.14285714285714285,0.0
560,2020-01-30,Arizona,1,0,0,0,0.14285714285714285,0.0
561,2020-01-31,Arizona,1,0,0,0,0.14285714285714285,0.0
562,2020-02-01,Arizona,1,0,0,0,0.14285714285714285,0.0
563,2020-02-02,Arizona,1,0,0,0,0.0,0.0
564,2020-02-03,Arizona,1,0,0,0,0.0,0.0
565,2020-02-04,Arizona,1,0,0,0,0.0,0.0
566,2020-02-05,Arizona,1,0,0,0,0.0,0.0
567,2020-02-06,Arizona,1,0,0,0,0.0,0.0
568,2020-02-07,Arizona,1,0,0,0,0.0,0.0
569,2020-02-08,Arizona,1,0,0,0,0.0,0.0
570,2020-02-09,Arizona,1,0,0,0,0.0,0.0
571,2020-02-10,Arizona,1,0,0,0,0.0,0.0
572,2020-02-11,Arizona,1,0,0,0,0.0,0.0
573,2020-02-12,Arizona,1,0,0,0,0.0,0.0
574,2020-02-13,Arizona,1,0,0,0,0.0,0.0
575,2020-02-14,Arizona,1,0,0,0,0.0,0.0
576,2020-02-15,Arizona,1,0,0,0,0.0,0.0
577,2020-02-16,Arizona,1,0,0,0,0.0,0.0
578,2020-02-17,Arizona,1,0,0,0,0.0,0.0
579,2020-02-18,Arizona,1,0,0,0,0.0,0.0
580,2020-02-19,Arizona,1,0,0,0,0.0,0.0
581,2020-02-20,Arizona,1,0,0,0,0.0,0.0
582,2020-02-21,Arizona,1,0,0,0,0.0,0.0
583,2020-02-22,Arizona,1,0,0,0,0.0,0.0
584,2020-02-23,Arizona,1,0,0,0,0.0,0.0
585,2020-02-24,Arizona,1,0,0,0,0.0,0.0
586,2020-02-25,Arizona,1,0,0,0,0.0,0.0
587,2020-02-26,Arizona,1,0,0,0,0.0,0.0
588,2020-02-27,Arizona,1,0,0,0,0.0,0.0
589,2020-02-28,Arizona,1,0,0,0,0.0,0.0
590,2020-02-29,Arizona,1,0,0,0,0.0,0.0
591,2020-03-01,Arizona,1,0,0,0,0.0,0.0
592,2020-03-02,Arizona,1,0,0,0,0.0,0.0
593,2020-03-03,Arizona,1,0,0,0,0.0,0.0
594,2020-03-04,Arizona,1,0,0,0,0.0,0.0
595,2020-03-05,Arizona,1,0,0,0,0.0,0.0
596,2020-03-06,Arizona,2,0,1,0,0.14285714285714285,0.0
597,2020-03-07,Arizona,4,0,2,0,0.42857142857142855,0.0
598,2020-03-08,Arizona,4,0,0,0,0.42857142857142855,0.0
599,2020-03-09,Arizona,4,0,0,0,0.42857142857142855,0.0
600,2020-03-10,Arizona,6,0,2,0,0.7142857142857143,0.0
601,2020-03-11,Arizona,9,0,3,0,1.1428571428571428,0.0
602,2020-03-12,Arizona,9,0,0,0,1.1428571428571428,0.0
603,2020-03-13,Arizona,9,0,0,0,1.0,0.0
604,2020-03-14,Arizona,12,0,3,0,1.1428571428571428,0.0
605,2020-03-15,Arizona,12,0,0,0,1.1428571428571428,0.0
606,2020-03-16,Arizona,18,0,6,0,2.0,0.0
607,2020-03-17,Arizona,20,0,2,0,2.0,0.0
608,2020-03-18,Arizona,27,0,7,0,2.5714285714285716,0.0
609,2020-03-19,Arizona,45,0,18,0,5.142857142857143,0.0
610,2020-03-20,Arizona,68,0,23,0,8.428571428571429,0.0
611,2020-03-21,Arizona,104,1,36,1,13.142857142857142,0.14285714285714285
612,2020-03-22,Arizona,152,2,48,1,20.0,0.2857142857142857
613,2020-03-23,Arizona,235,2,83,0,31.0,0.2857142857142857
614,2020-03-24,Arizona,326,5,91,3,43.714285714285715,0.7142857142857143
615,2020-03-25,Arizona,401,6,75,1,53.42857142857143,0.8571428571428571
616,2020-03-26,Arizona,508,8,107,2,66.14285714285714,1.1428571428571428
617,2020-03-27,Arizona,665,13,157,5,85.28571428571429,1.8571428571428572
618,2020-03-28,Arizona,773,15,108,2,95.57142857142857,2.0
619,2020-03-29,Arizona,919,17,146,2,109.57142857142857,2.142857142857143
620,2020-03-30,Arizona,1157,20,238,3,131.71428571428572,2.5714285714285716
621,2020-03-31,Arizona,1289,25,132,5,137.57142857142858,2.857142857142857
622,2020-04-01,Arizona,1413,32,124,7,144.57142857142858,3.7142857142857144
623,2020-04-02,Arizona,1596,35,183,3,155.42857142857142,3.857142857142857
624,2020-04-03,Arizona,1769,44,173,9,157.71428571428572,4.428571428571429
625,2020-04-04,Arizona,2019,52,250,8,178.0,5.285714285714286
626,2020-04-05,Arizona,2269,64,250,12,192.85714285714286,6.714285714285714
627,2020-04-06,Arizona,2460,65,191,1,186.14285714285714,6.428571428571429
628,2020-04-07,Arizona,2575,73,115,8,183.71428571428572,6.857142857142857
629,2020-04-08,Arizona,2726,89,151,16,187.57142857142858,8.142857142857142
630,2020-04-09,Arizona,3018,98,292,9,203.14285714285714,9.0
631,2020-04-10,Arizona,3112,106,94,8,191.85714285714286,8.857142857142858
632,2020-04-11,Arizona,3393,117,281,11,196.28571428571428,9.285714285714286
633,2020-04-12,Arizona,3542,125,149,8,181.85714285714286,8.714285714285714
634,2020-04-13,Arizona,3705,132,163,7,177.85714285714286,9.571428571428571
635,2020-04-14,Arizona,3809,143,104,11,176.28571428571428,10.0
636,2020-04-15,Arizona,3964,155,155,12,176.85714285714286,9.428571428571429
637,2020-04-16,Arizona,4237,164,273,9,174.14285714285714,9.428571428571429
638,2020-04-17,Arizona,4511,183,274,19,199.85714285714286,11.0
639,2020-04-18,Arizona,4724,180,213,-3,190.14285714285714,9.0
640,2020-04-19,Arizona,4933,184,209,4,198.71428571428572,8.428571428571429
641,2020-04-20,Arizona,5068,191,135,7,194.71428571428572,8.428571428571429
642,2020-04-21,Arizona,5256,208,188,17,206.71428571428572,9.285714285714286
643,2020-04-22,Arizona,5473,231,217,23,215.57142857142858,10.857142857142858
644,2020-04-23,Arizona,5772,249,299,18,219.28571428571428,12.142857142857142
645,2020-04-24,Arizona,6045,266,273,17,219.14285714285714,11.857142857142858
646,2020-04-25,Arizona,6286,273,241,7,223.14285714285714,13.285714285714286
647,2020-04-26,Arizona,6534,275,248,2,228.71428571428572,13.0
648,2020-04-27,Arizona,6725,275,191,0,236.71428571428572,12.0
649,2020-04-28,Arizona,6955,275,230,0,242.71428571428572,9.571428571428571
650,2020-04-29,Arizona,7209,308,254,33,248.0,11.0
651,2020-04-30,Arizona,7655,320,446,12,269.0,10.142857142857142
652,2020-05-01,Arizona,7969,330,314,10,274.85714285714283,9.142857142857142
653,2020-05-02,Arizona,8364,330,395,0,296.85714285714283,8.142857142857142
654,2020-05-03,Arizona,8640,362,276,32,300.85714285714283,12.428571428571429
655,2020-05-04,Arizona,8924,362,284,0,314.14285714285717,12.428571428571429
656,2020-05-05,Arizona,9305,395,381,33,335.7142857142857,17.142857142857142
657,2020-05-06,Arizona,9707,426,402,31,356.85714285714283,16.857142857142858
658,2020-05-07,Arizona,9945,450,238,24,327.14285714285717,18.571428571428573
659,2020-05-08,Arizona,10526,517,581,67,365.2857142857143,26.714285714285715
660,2020-05-09,Arizona,10960,532,434,15,370.85714285714283,28.857142857142858
661,2020-05-10,Arizona,11119,536,159,4,354.14285714285717,24.857142857142858
662,2020-05-11,Arizona,11383,542,264,6,351.2857142857143,25.714285714285715
663,2020-05-12,Arizona,11736,562,353,20,347.2857142857143,23.857142857142858
664,2020-05-13,Arizona,12216,595,480,33,358.42857142857144,24.142857142857142
665,2020-05-14,Arizona,12674,624,458,29,389.85714285714283,24.857142857142858
666,2020-05-15,Arizona,13169,651,495,27,377.57142857142856,19.142857142857142
667,2020-05-16,Arizona,13666,679,497,28,386.57142857142856,21.0
668,2020-05-17,Arizona,13945,680,279,1,403.7142857142857,20.571428571428573
669,2020-05-18,Arizona,14208,687,263,7,403.57142857142856,20.714285714285715
670,2020-05-19,Arizona,14576,705,368,18,405.7142857142857,20.428571428571427
671,2020-05-20,Arizona,14906,747,330,42,384.2857142857143,21.714285714285715
672,2020-05-21,Arizona,15348,764,442,17,382.0,20.0
673,2020-05-22,Arizona,15624,775,276,11,350.7142857142857,17.714285714285715
674,2020-05-23,Arizona,16053,801,429,26,341.0,17.428571428571427
675,2020-05-24,Arizona,16377,801,324,0,347.42857142857144,17.285714285714285
676,2020-05-25,Arizona,16575,807,198,6,338.14285714285717,17.142857142857142
677,2020-05-26,Arizona,16864,810,289,3,326.85714285714283,15.0
678,2020-05-27,Arizona,17318,834,454,24,344.57142857142856,12.428571428571429
679,2020-05-28,Arizona,17877,860,559,26,361.2857142857143,13.714285714285714
680,2020-05-29,Arizona,18472,886,595,26,406.85714285714283,15.857142857142858
681,2020-05-30,Arizona,19258,904,786,18,457.85714285714283,14.714285714285714
682,2020-05-31,Arizona,19936,907,678,3,508.42857142857144,15.142857142857142
683,2020-06-01,Arizona,20129,918,193,11,507.7142857142857,15.857142857142858
684,2020-06-02,Arizona,21264,943,1135,25,628.5714285714286,19.0
685,2020-06-03,Arizona,22356,983,1092,40,719.7142857142857,21.285714285714285
686,2020-06-04,Arizona,22886,999,530,16,715.5714285714286,19.857142857142858
687,2020-06-05,Arizona,24439,1015,1553,16,852.4285714285714,18.428571428571427
688,2020-06-06,Arizona,25451,1043,1012,28,884.7142857142857,19.857142857142858
689,2020-06-07,Arizona,26989,1051,1538,8,1007.5714285714286,20.571428571428573
690,2020-06-08,Arizona,27678,1053,689,2,1078.4285714285713,19.285714285714285
691,2020-06-09,Arizona,28296,1076,618,23,1004.5714285714286,19.0
692,2020-06-10,Arizona,29852,1101,1556,25,1070.857142857143,16.857142857142858
693,2020-06-11,Arizona,31267,1135,1415,34,1197.2857142857142,19.428571428571427
694,2020-06-12,Arizona,33039,1156,1772,21,1228.5714285714287,20.142857142857142
695,2020-06-13,Arizona,34660,1189,1621,33,1315.5714285714287,20.857142857142858
696,2020-06-14,Arizona,35706,1191,1046,2,1245.2857142857142,20.0
697,2020-06-15,Arizona,36844,1203,1138,12,1309.4285714285713,21.428571428571427
698,2020-06-16,Arizona,39185,1228,2341,25,1555.5714285714287,21.714285714285715
699,2020-06-17,Arizona,40937,1249,1752,21,1583.5714285714287,21.142857142857142
700,2020-06-18,Arizona,43445,1283,2508,34,1739.7142857142858,21.142857142857142
701,2020-06-19,Arizona,46910,1321,3465,38,1981.5714285714287,23.571428571428573
702,2020-06-20,Arizona,50127,1346,3217,25,2209.5714285714284,22.428571428571427
703,2020-06-21,Arizona,52591,1349,2464,3,2412.1428571428573,22.571428571428573
704,2020-06-22,Arizona,54599,1351,2008,2,2536.4285714285716,21.142857142857142
705,2020-06-23,Arizona,58378,1396,3779,45,2741.8571428571427,24.0
706,2020-06-24,Arizona,60190,1467,1812,71,2750.4285714285716,31.142857142857142
707,2020-06-25,Arizona,63281,1495,3091,28,2833.714285714286,30.285714285714285
708,2020-06-26,Arizona,66659,1536,3378,41,2821.285714285714,30.714285714285715
709,2020-06-27,Arizona,70124,1580,3465,44,2856.714285714286,33.42857142857143
710,2020-06-28,Arizona,73920,1594,3796,14,3047.0,35.0
711,2020-06-29,Arizona,74545,1598,625,4,2849.4285714285716,35.285714285714285
712,2020-06-30,Arizona,79228,1645,4683,47,2978.5714285714284,35.57142857142857
